index,class_id,class,family,split_role,pca1,pca2
2314095,0,bot,Friday_OOD,Friday_OOD,-2.3279376,-0.08183813
2314096,0,bot,Friday_OOD,Friday_OOD,-2.327319,-0.082334675
2314156,0,bot,Friday_OOD,Friday_OOD,-2.325954,-0.083005615
2314163,0,bot,Friday_OOD,Friday_OOD,-2.3289526,-0.08146454
2314248,0,bot,Friday_OOD,Friday_OOD,-2.3271286,-0.08247807
2314249,0,bot,Friday_OOD,Friday_OOD,-2.328982,-0.0814412
2314260,0,bot,Friday_OOD,Friday_OOD,-2.3270895,-0.08250401
2314261,0,bot,Friday_OOD,Friday_OOD,-2.327613,-0.08211223
2314262,0,bot,Friday_OOD,Friday_OOD,-2.3273313,-0.082327135
2314268,0,bot,Friday_OOD,Friday_OOD,-2.3258295,-0.08301956
2314269,0,bot,Friday_OOD,Friday_OOD,-2.3289673,-0.08145878
2314354,0,bot,Friday_OOD,Friday_OOD,-2.3271224,-0.08247962
2314355,0,bot,Friday_OOD,Friday_OOD,-2.3289893,-0.081438124
2314356,0,bot,Friday_OOD,Friday_OOD,-2.3270981,-0.08250054
2314357,0,bot,Friday_OOD,Friday_OOD,-2.3274632,-0.08227808
2314358,0,bot,Friday_OOD,Friday_OOD,-2.3273215,-0.082333736
2314368,0,bot,Friday_OOD,Friday_OOD,-2.3271265,-0.08248269
2314375,0,bot,Friday_OOD,Friday_OOD,-2.328961,-0.08145947
2314424,0,bot,Friday_OOD,Friday_OOD,-2.327123,-0.082482316
2314427,0,bot,Friday_OOD,Friday_OOD,-2.3289783,-0.081446536
2314430,0,bot,Friday_OOD,Friday_OOD,-2.3276367,-0.082068734
2314431,0,bot,Friday_OOD,Friday_OOD,-2.3279197,-0.08185671
2314434,0,bot,Friday_OOD,Friday_OOD,-2.3280308,-0.08187598
2314444,0,bot,Friday_OOD,Friday_OOD,-2.3253686,-0.08346194
2314452,0,bot,Friday_OOD,Friday_OOD,-2.3289604,-0.081462994
2314521,0,bot,Friday_OOD,Friday_OOD,-2.3264158,-0.082563035
2314528,0,bot,Friday_OOD,Friday_OOD,-2.3289766,-0.08144535
2314530,0,bot,Friday_OOD,Friday_OOD,-2.3277843,-0.08199141
2314531,0,bot,Friday_OOD,Friday_OOD,-2.3270967,-0.082500465
2314532,0,bot,Friday_OOD,Friday_OOD,-2.3273153,-0.082337074
2314545,0,bot,Friday_OOD,Friday_OOD,-2.327126,-0.08248169
2314549,0,bot,Friday_OOD,Friday_OOD,-2.3289585,-0.081462406
2314591,0,bot,Friday_OOD,Friday_OOD,-2.3259614,-0.083001815
2314592,0,bot,Friday_OOD,Friday_OOD,-2.3289864,-0.081444696
2314615,0,bot,Friday_OOD,Friday_OOD,-2.3276691,-0.08218714
2314616,0,bot,Friday_OOD,Friday_OOD,-2.3271132,-0.08249257
2314617,0,bot,Friday_OOD,Friday_OOD,-2.3273225,-0.08232891
2314626,0,bot,Friday_OOD,Friday_OOD,-2.325381,-0.08345978
2314627,0,bot,Friday_OOD,Friday_OOD,-2.3289576,-0.08146326
2314671,0,bot,Friday_OOD,Friday_OOD,-2.32714,-0.08247552
2314672,0,bot,Friday_OOD,Friday_OOD,-2.3289871,-0.08144259
2314684,0,bot,Friday_OOD,Friday_OOD,-2.3274689,-0.08222427
2314685,0,bot,Friday_OOD,Friday_OOD,-2.3280115,-0.0819085
2314686,0,bot,Friday_OOD,Friday_OOD,-2.3273256,-0.08233281
2314691,0,bot,Friday_OOD,Friday_OOD,-2.3277128,-0.08202229
2314694,0,bot,Friday_OOD,Friday_OOD,-2.3289557,-0.081461415
2314700,9,normal,Normal,Friday_OOD,-2.310348,-0.24950314
2314811,0,bot,Friday_OOD,Friday_OOD,-2.3271322,-0.082477905
2314812,0,bot,Friday_OOD,Friday_OOD,-2.328993,-0.081435606
2314814,0,bot,Friday_OOD,Friday_OOD,-2.3272693,-0.08240905
2314815,0,bot,Friday_OOD,Friday_OOD,-2.328387,-0.08172138
2314816,0,bot,Friday_OOD,Friday_OOD,-2.3273218,-0.08233499
2314836,0,bot,Friday_OOD,Friday_OOD,-2.327125,-0.08248369
2314839,0,bot,Friday_OOD,Friday_OOD,-2.32897,-0.081457496
2314845,9,normal,Normal,Friday_OOD,2.0271108,0.3728795
2315255,0,bot,Friday_OOD,Friday_OOD,-2.3258388,-0.08301092
2315256,0,bot,Friday_OOD,Friday_OOD,-2.3289907,-0.08144066
2315260,0,bot,Friday_OOD,Friday_OOD,-2.32713,-0.08247625
2315261,0,bot,Friday_OOD,Friday_OOD,-2.3270938,-0.0825121
2315263,0,bot,Friday_OOD,Friday_OOD,-2.3273118,-0.08233992
2315288,0,bot,Friday_OOD,Friday_OOD,-2.3259566,-0.08300478
2315300,0,bot,Friday_OOD,Friday_OOD,-2.3289561,-0.08146285
2315744,0,bot,Friday_OOD,Friday_OOD,-2.3286572,-0.08164746
2315745,0,bot,Friday_OOD,Friday_OOD,-2.328972,-0.08144722
2315749,0,bot,Friday_OOD,Friday_OOD,-2.3276715,-0.08203874
2315750,0,bot,Friday_OOD,Friday_OOD,-2.3277485,-0.08210887
2315771,0,bot,Friday_OOD,Friday_OOD,-2.3280647,-0.08186346
2315791,0,bot,Friday_OOD,Friday_OOD,-2.3287003,-0.08160986
2315796,0,bot,Friday_OOD,Friday_OOD,-2.3289623,-0.08146043
2315798,9,normal,Normal,Friday_OOD,-2.2796547,-0.9539639
2315844,9,normal,Normal,Friday_OOD,-1.4054245,2.6134644
2315910,9,normal,Normal,Friday_OOD,-2.3723052,-0.23489463
2315912,9,normal,Normal,Friday_OOD,-2.3771973,-0.2349121
2315933,0,bot,Friday_OOD,Friday_OOD,-2.3258302,-0.08301725
2315934,0,bot,Friday_OOD,Friday_OOD,-2.3289752,-0.08144558
2315938,0,bot,Friday_OOD,Friday_OOD,-2.3275676,-0.08210481
2315939,0,bot,Friday_OOD,Friday_OOD,-2.3285897,-0.08160966
2315940,0,bot,Friday_OOD,Friday_OOD,-2.3273327,-0.082327776
2315963,0,bot,Friday_OOD,Friday_OOD,-2.3259587,-0.0830022
2315967,0,bot,Friday_OOD,Friday_OOD,-2.3289552,-0.08146392
2315980,9,normal,Normal,Friday_OOD,-2.7561085,-0.49285847
2316031,0,bot,Friday_OOD,Friday_OOD,-2.3271348,-0.082471184
2316033,0,bot,Friday_OOD,Friday_OOD,-2.3289814,-0.08144401
2316035,0,bot,Friday_OOD,Friday_OOD,-2.3270998,-0.08250735
2316036,0,bot,Friday_OOD,Friday_OOD,-2.3280768,-0.0818569
2316037,0,bot,Friday_OOD,Friday_OOD,-2.3268652,-0.082588874
2316051,0,bot,Friday_OOD,Friday_OOD,-2.3259504,-0.083006985
2316058,0,bot,Friday_OOD,Friday_OOD,-2.3289618,-0.08146151
2316098,9,normal,Normal,Friday_OOD,-2.3589056,-0.31458616
2316860,9,normal,Normal,Friday_OOD,-2.3088932,-0.24847257
2317680,9,normal,Normal,Friday_OOD,-2.7393324,-0.5445734
2317693,9,normal,Normal,Friday_OOD,-2.7211862,-0.54522884
2317754,9,normal,Normal,Friday_OOD,-2.3360932,-0.28040078
2317939,9,normal,Normal,Friday_OOD,-2.3125463,-0.25158092
2318140,9,normal,Normal,Friday_OOD,-2.3289778,-0.081452996
2318414,9,normal,Normal,Friday_OOD,-2.297702,-0.25390935
2319484,9,normal,Normal,Friday_OOD,-2.7864277,-1.1004945
2319849,9,normal,Normal,Friday_OOD,-0.2613806,1.0406543
2320031,9,normal,Normal,Friday_OOD,-2.400437,-0.1083989
2320145,9,normal,Normal,Friday_OOD,-2.3241305,-0.22900823
2320400,9,normal,Normal,Friday_OOD,-1.7509894,0.2890025
2320509,9,normal,Normal,Friday_OOD,-2.3569262,-0.2633395
2321432,9,normal,Normal,Friday_OOD,-2.547291,-0.5178565
2321887,9,normal,Normal,Friday_OOD,-2.3586187,-0.318284
2321904,9,normal,Normal,Friday_OOD,-2.294932,-0.20406426
2321952,9,normal,Normal,Friday_OOD,-2.5047026,-0.52293587
2322121,9,normal,Normal,Friday_OOD,28.644999,123.80018
2322820,9,normal,Normal,Friday_OOD,-2.3455331,-0.24425352
2323358,9,normal,Normal,Friday_OOD,-2.3696358,-0.25219443
2323379,9,normal,Normal,Friday_OOD,2.5569775,2.222742
2323416,9,normal,Normal,Friday_OOD,-2.211099,-0.3246352
2323575,9,normal,Normal,Friday_OOD,-2.330164,-0.21878144
2323683,9,normal,Normal,Friday_OOD,-2.2155592,-0.18239677
2323704,9,normal,Normal,Friday_OOD,0.6625865,0.64477444
2323787,9,normal,Normal,Friday_OOD,0.6984159,0.7019508
2324880,9,normal,Normal,Friday_OOD,-2.3696897,-0.2965291
2324943,9,normal,Normal,Friday_OOD,-1.0384448,0.9075116
2326274,9,normal,Normal,Friday_OOD,5.012854,-0.3859593
2326310,9,normal,Normal,Friday_OOD,1.6103076,0.30570278
2326470,9,normal,Normal,Friday_OOD,-2.3989773,-0.17329341
2326961,9,normal,Normal,Friday_OOD,-2.23619,-0.8642456
2327068,9,normal,Normal,Friday_OOD,-2.358885,-0.31459817
2327689,9,normal,Normal,Friday_OOD,-1.4236451,0.9941946
2327956,9,normal,Normal,Friday_OOD,-2.4065619,-0.2605854
2328242,9,normal,Normal,Friday_OOD,-2.3796134,-0.23111814
2329076,9,normal,Normal,Friday_OOD,-2.3346426,-0.2800938
2329332,9,normal,Normal,Friday_OOD,-1.739498,-0.9355651
2329484,9,normal,Normal,Friday_OOD,-2.1327057,-0.20636982
2330473,9,normal,Normal,Friday_OOD,-2.3161366,-0.20251337
2331140,9,normal,Normal,Friday_OOD,-0.8779147,2.138566
2331188,9,normal,Normal,Friday_OOD,-2.3363397,-0.06230107
2331248,9,normal,Normal,Friday_OOD,19.376154,80.07027
2331909,9,normal,Normal,Friday_OOD,-2.3583767,-0.14189434
2331944,9,normal,Normal,Friday_OOD,-1.8435378,0.87508684
2332141,9,normal,Normal,Friday_OOD,-2.026728,-0.19824463
2332406,9,normal,Normal,Friday_OOD,-2.2973576,-0.05452791
2332415,9,normal,Normal,Friday_OOD,-2.1958404,-0.47055656
2333112,9,normal,Normal,Friday_OOD,-1.6008519,0.5561847
2333250,9,normal,Normal,Friday_OOD,-2.2328157,-0.24002486
2333296,9,normal,Normal,Friday_OOD,-2.3437216,-0.11122488
2333753,9,normal,Normal,Friday_OOD,0.086625785,-0.12734507
2334460,9,normal,Normal,Friday_OOD,-2.718586,-0.5444487
2334462,9,normal,Normal,Friday_OOD,-2.7225962,-0.5456124
2334647,9,normal,Normal,Friday_OOD,0.2655293,0.2379063
2335059,9,normal,Normal,Friday_OOD,-2.3641655,-0.25607574
2335899,9,normal,Normal,Friday_OOD,10.5891695,-7.3843966
2336193,9,normal,Normal,Friday_OOD,0.69852155,0.401493
2336215,9,normal,Normal,Friday_OOD,-2.3870795,-0.17947763
2336918,9,normal,Normal,Friday_OOD,-2.3895772,-0.17911747
2336926,9,normal,Normal,Friday_OOD,-2.3134737,-0.18762852
2337354,9,normal,Normal,Friday_OOD,-1.5226915,1.1158397
2338742,9,normal,Normal,Friday_OOD,-2.460411,-0.46690252
2339986,9,normal,Normal,Friday_OOD,1.653323,0.4745246
2341550,9,normal,Normal,Friday_OOD,-2.3022344,-0.21715727
2341613,9,normal,Normal,Friday_OOD,-2.2643175,-0.14795236
2343254,9,normal,Normal,Friday_OOD,-2.7337806,-0.5477174
2343716,9,normal,Normal,Friday_OOD,-1.5831251,1.0424722
2343779,9,normal,Normal,Friday_OOD,-2.4447267,-0.51323974
2343899,9,normal,Normal,Friday_OOD,-2.3429546,-0.14963129
2344113,9,normal,Normal,Friday_OOD,-2.3295298,-0.23069042
2344329,9,normal,Normal,Friday_OOD,-2.3664773,-0.25529644
2344440,9,normal,Normal,Friday_OOD,-3.3940232,-0.8040785
2345959,9,normal,Normal,Friday_OOD,-2.308228,-0.25158578
2346529,9,normal,Normal,Friday_OOD,-2.4101174,-0.25214386
2347666,9,normal,Normal,Friday_OOD,-2.3441658,-0.11621465
2348240,9,normal,Normal,Friday_OOD,-2.3654718,-0.25634086
2348259,9,normal,Normal,Friday_OOD,-2.3088677,-0.089149304
2348420,9,normal,Normal,Friday_OOD,-2.7646272,-0.37693372
2348690,9,normal,Normal,Friday_OOD,-2.39231,-0.22163355
2349129,9,normal,Normal,Friday_OOD,-2.3789136,-0.27997115
2349239,9,normal,Normal,Friday_OOD,-2.3592303,-0.2550751
2349446,9,normal,Normal,Friday_OOD,-2.285004,-0.12857342
2349740,9,normal,Normal,Friday_OOD,-2.352993,-0.18261904
2349832,9,normal,Normal,Friday_OOD,-0.46484095,0.6535084
2350035,9,normal,Normal,Friday_OOD,-2.7180808,-0.5480539
2351379,9,normal,Normal,Friday_OOD,1.7507104,-0.05690599
2351583,9,normal,Normal,Friday_OOD,-2.4093697,-0.18685535
2351932,9,normal,Normal,Friday_OOD,-2.3279076,-0.19118954
2352118,9,normal,Normal,Friday_OOD,-2.4840398,-0.5818143
2352548,9,normal,Normal,Friday_OOD,2.6654494,2.6681046
2352988,9,normal,Normal,Friday_OOD,-2.327729,-0.22027451
2354074,9,normal,Normal,Friday_OOD,-2.771684,-0.6054506
2354349,9,normal,Normal,Friday_OOD,-2.3103497,-0.10098782
2354417,9,normal,Normal,Friday_OOD,-0.16769736,0.6344945
2354852,9,normal,Normal,Friday_OOD,0.5472609,0.47645164
2355037,9,normal,Normal,Friday_OOD,-2.3612053,-0.22249418
2355292,10,portscan,Friday_OOD,Friday_OOD,-2.3608863,-0.15401387
2355592,9,normal,Normal,Friday_OOD,-2.3465452,-0.19463302
2355796,9,normal,Normal,Friday_OOD,1.6930726,0.5766649
2356430,10,portscan,Friday_OOD,Friday_OOD,-2.4199696,-0.13025926
2356655,9,normal,Normal,Friday_OOD,-0.7817839,2.2257166
2356779,9,normal,Normal,Friday_OOD,-2.4707668,-0.50361943
2356795,9,normal,Normal,Friday_OOD,-2.5582821,-0.49259853
2357009,9,normal,Normal,Friday_OOD,-2.329956,-0.27910566
2357331,9,normal,Normal,Friday_OOD,-2.2583685,-0.15524516
2357421,9,normal,Normal,Friday_OOD,-2.3849547,-0.27830562
2357464,9,normal,Normal,Friday_OOD,-1.4196318,1.1593848
2357620,9,normal,Normal,Friday_OOD,-0.7958492,-0.9994873
2358319,9,normal,Normal,Friday_OOD,0.9260411,3.116148
2358614,9,normal,Normal,Friday_OOD,-1.2387756,1.315369
2358739,9,normal,Normal,Friday_OOD,-2.3005888,-0.17946777
2358766,9,normal,Normal,Friday_OOD,-2.3376708,-0.24044897
2359012,9,normal,Normal,Friday_OOD,-2.2051694,-0.47295007
2359291,10,portscan,Friday_OOD,Friday_OOD,-2.4817648,-0.06554883
2359511,10,portscan,Friday_OOD,Friday_OOD,-2.4444742,-0.13760802
2359822,9,normal,Normal,Friday_OOD,-2.5433786,-1.0720067
2360554,9,normal,Normal,Friday_OOD,-2.3358848,-0.2596534
2360580,9,normal,Normal,Friday_OOD,-2.490855,-0.35076535
2360640,9,normal,Normal,Friday_OOD,-2.396927,-0.16631228
2360642,9,normal,Normal,Friday_OOD,-1.8541435,0.7364037
2360802,9,normal,Normal,Friday_OOD,-2.309232,-0.20235968
2360952,9,normal,Normal,Friday_OOD,-0.5918462,-1.0286134
2361713,9,normal,Normal,Friday_OOD,-1.3804704,1.0083477
2361842,9,normal,Normal,Friday_OOD,1.5186849,-0.05130216
2362020,9,normal,Normal,Friday_OOD,-2.3981388,-0.110312395
2362191,9,normal,Normal,Friday_OOD,-0.16797136,-1.2946404
2362493,9,normal,Normal,Friday_OOD,-2.3437486,-0.21226531
2362735,9,normal,Normal,Friday_OOD,-2.3497264,-0.24112743
2362866,9,normal,Normal,Friday_OOD,4.8047447,-1.2388995
2363022,9,normal,Normal,Friday_OOD,4.049476,5.6749797
2363229,9,normal,Normal,Friday_OOD,-2.3647733,-0.25370535
2363389,9,normal,Normal,Friday_OOD,-2.3830621,-0.28038156
2363427,9,normal,Normal,Friday_OOD,-2.2742183,-0.041981075
2364040,9,normal,Normal,Friday_OOD,0.5682384,0.44782105
2364050,9,normal,Normal,Friday_OOD,-2.6362436,-0.5370964
2364057,9,normal,Normal,Friday_OOD,-2.2040548,-0.47257698
2365292,9,normal,Normal,Friday_OOD,-2.3533604,-0.18978749
2365341,9,normal,Normal,Friday_OOD,-2.3656015,-0.21292853
2365668,9,normal,Normal,Friday_OOD,-2.5665755,-0.5337077
2366272,9,normal,Normal,Friday_OOD,-2.493556,-0.51991004
2366635,9,normal,Normal,Friday_OOD,-2.3598034,-0.15114847
2367053,9,normal,Normal,Friday_OOD,4.195125,4.105352
2367612,9,normal,Normal,Friday_OOD,-2.36091,-0.20981362
2367642,9,normal,Normal,Friday_OOD,-2.3353877,-0.25771335
2367797,9,normal,Normal,Friday_OOD,-2.24811,-0.54545003
2368025,9,normal,Normal,Friday_OOD,-2.351935,-0.26356396
2368046,9,normal,Normal,Friday_OOD,-2.3930051,-0.26642975
2368258,9,normal,Normal,Friday_OOD,-2.3739266,-0.2200125
2368605,9,normal,Normal,Friday_OOD,-0.57843417,0.63799894
2368833,9,normal,Normal,Friday_OOD,-2.2652187,-0.55077267
2369232,9,normal,Normal,Friday_OOD,-2.3997748,-0.14951843
2369235,9,normal,Normal,Friday_OOD,-2.3790858,-0.21428156
2369434,9,normal,Normal,Friday_OOD,-1.9269564,0.82693464
2369460,9,normal,Normal,Friday_OOD,1.3432815,-0.31267253
2370472,9,normal,Normal,Friday_OOD,-2.290733,-0.20527998
2371083,9,normal,Normal,Friday_OOD,-1.7899915,0.6345954
2371165,9,normal,Normal,Friday_OOD,-1.7938603,0.59258425
2372170,9,normal,Normal,Friday_OOD,-2.231407,-0.47570184
2372717,9,normal,Normal,Friday_OOD,-2.5770423,-0.5266609
2372844,9,normal,Normal,Friday_OOD,-2.4128604,-0.15825415
2373015,10,portscan,Friday_OOD,Friday_OOD,-2.2287166,-0.45544058
2373161,9,normal,Normal,Friday_OOD,-2.359722,-0.22149426
2373732,9,normal,Normal,Friday_OOD,-2.2644758,-0.13438368
2373796,9,normal,Normal,Friday_OOD,-2.4134684,-0.226336
2373840,9,normal,Normal,Friday_OOD,-2.3544836,-0.26158953
2374159,9,normal,Normal,Friday_OOD,-1.43574,2.818902
2374291,9,normal,Normal,Friday_OOD,-2.0923347,0.36336145
2374669,9,normal,Normal,Friday_OOD,1.4699148,0.15057586
2374791,9,normal,Normal,Friday_OOD,-2.40776,-0.16198839
2375454,9,normal,Normal,Friday_OOD,-2.3644934,-0.2519965
2375522,9,normal,Normal,Friday_OOD,-2.3893063,-0.26514614
2375650,9,normal,Normal,Friday_OOD,-1.2367402,0.8617133
2375938,9,normal,Normal,Friday_OOD,-2.2281394,-0.43960556
2377502,9,normal,Normal,Friday_OOD,-2.3262792,-0.22485915
2377657,9,normal,Normal,Friday_OOD,-1.3332791,1.3333592
2379954,9,normal,Normal,Friday_OOD,-1.2887661,1.1390342
2380447,9,normal,Normal,Friday_OOD,2.4476237,1.5469514
2380777,9,normal,Normal,Friday_OOD,-2.3043864,-0.107858285
2381010,9,normal,Normal,Friday_OOD,-2.3618243,-0.100966364
2381780,9,normal,Normal,Friday_OOD,-2.3224075,-0.17544863
2381828,9,normal,Normal,Friday_OOD,-2.3306696,-0.16329062
2382250,9,normal,Normal,Friday_OOD,-2.3242986,-0.1674198
2382372,9,normal,Normal,Friday_OOD,-2.3245375,-0.2270413
2382386,9,normal,Normal,Friday_OOD,-2.3593476,-0.1785601
2383054,9,normal,Normal,Friday_OOD,-2.219316,-0.41507688
2383415,9,normal,Normal,Friday_OOD,-2.1553447,-0.20022005
2384210,9,normal,Normal,Friday_OOD,5.3341074,2.7422893
2384268,9,normal,Normal,Friday_OOD,-2.0862436,-0.1975823
2384823,9,normal,Normal,Friday_OOD,-2.3186398,-0.20302
2384956,9,normal,Normal,Friday_OOD,1.5150146,0.010231151
2385120,9,normal,Normal,Friday_OOD,-2.4118886,-0.17651635
2385265,9,normal,Normal,Friday_OOD,-2.326277,-0.2269071
2386878,9,normal,Normal,Friday_OOD,1.0731583,-1.122133
2386926,9,normal,Normal,Friday_OOD,-1.8745767,-0.11416704
2386949,9,normal,Normal,Friday_OOD,-2.3503919,-0.2807665
2388497,9,normal,Normal,Friday_OOD,-2.5413287,-0.5806911
2388720,9,normal,Normal,Friday_OOD,-2.3478358,-0.19343561
2388842,9,normal,Normal,Friday_OOD,-2.3686283,-0.18479219
2389429,9,normal,Normal,Friday_OOD,-2.4176354,-0.32151344
2389705,9,normal,Normal,Friday_OOD,-2.3615816,-0.24409139
2389918,9,normal,Normal,Friday_OOD,-2.3851233,-0.27981588
2389931,9,normal,Normal,Friday_OOD,-2.3115952,-0.19263035
2390326,9,normal,Normal,Friday_OOD,-2.2257338,-0.41729647
2391032,9,normal,Normal,Friday_OOD,-0.854266,1.4732506
2391173,9,normal,Normal,Friday_OOD,-2.5435643,-0.57883453
2391191,9,normal,Normal,Friday_OOD,-2.7225392,-0.5454561
2392736,9,normal,Normal,Friday_OOD,-2.7062848,-0.61058164
2393799,9,normal,Normal,Friday_OOD,-2.337562,-0.21474832
2394321,9,normal,Normal,Friday_OOD,-2.4940717,-0.5814579
2394910,9,normal,Normal,Friday_OOD,-0.027864596,0.44089442
2395796,9,normal,Normal,Friday_OOD,-2.372378,-0.23093125
2395846,9,normal,Normal,Friday_OOD,-2.3864262,-0.27242678
2395951,9,normal,Normal,Friday_OOD,-2.4951155,-0.9046674
2396035,9,normal,Normal,Friday_OOD,-2.4062538,-0.1661362
2396268,9,normal,Normal,Friday_OOD,-1.3413572,1.0748938
2396870,9,normal,Normal,Friday_OOD,-2.3091166,-0.17068319
2396958,9,normal,Normal,Friday_OOD,-2.1990566,-0.1270916
2397016,9,normal,Normal,Friday_OOD,-2.7104309,-0.6033566
2397238,9,normal,Normal,Friday_OOD,-1.9675823,-0.7888265
2397717,9,normal,Normal,Friday_OOD,-2.2145112,-0.36617032
2397745,9,normal,Normal,Friday_OOD,-2.1890197,-0.4767039
2397777,9,normal,Normal,Friday_OOD,-1.1879507,0.8014293
2399064,9,normal,Normal,Friday_OOD,4.790661,-1.0212042
2399120,9,normal,Normal,Friday_OOD,3.9686694,1.9176127
2399357,9,normal,Normal,Friday_OOD,-2.3103511,-0.17607695
2399675,9,normal,Normal,Friday_OOD,-2.4254248,-0.17567736
2399895,9,normal,Normal,Friday_OOD,-2.4228477,-0.24170348
2399985,9,normal,Normal,Friday_OOD,-2.3377538,-0.24916615
2400452,9,normal,Normal,Friday_OOD,3.7013397,-3.3764782
2400823,9,normal,Normal,Friday_OOD,-2.390774,-0.20127591
2401523,9,normal,Normal,Friday_OOD,-2.3501856,-0.23493625
2402036,9,normal,Normal,Friday_OOD,-0.86268204,1.0084252
2402363,9,normal,Normal,Friday_OOD,0.054352313,0.2263729
2403458,9,normal,Normal,Friday_OOD,-1.661527,-0.38170087
2403619,9,normal,Normal,Friday_OOD,-2.205343,-0.472944
2403795,9,normal,Normal,Friday_OOD,-1.8994844,1.4500761
2403885,10,portscan,Friday_OOD,Friday_OOD,-2.4191525,-0.16171585
2404024,10,portscan,Friday_OOD,Friday_OOD,-2.4136527,-0.16154285
2404071,10,portscan,Friday_OOD,Friday_OOD,-2.3893178,-0.15985873
2404148,10,portscan,Friday_OOD,Friday_OOD,-2.406494,-0.16065611
2404170,10,portscan,Friday_OOD,Friday_OOD,-2.384187,-0.15649058
2404425,10,portscan,Friday_OOD,Friday_OOD,-2.3691998,-0.1554882
2404508,10,portscan,Friday_OOD,Friday_OOD,-2.4311538,-0.16416952
2404510,10,portscan,Friday_OOD,Friday_OOD,-2.4185767,-0.16248071
2404548,10,portscan,Friday_OOD,Friday_OOD,-2.3872955,-0.15824237
2404561,10,portscan,Friday_OOD,Friday_OOD,-2.3798742,-0.15816808
2404681,10,portscan,Friday_OOD,Friday_OOD,-2.3835733,-0.15914217
2404727,10,portscan,Friday_OOD,Friday_OOD,-2.4727333,-0.1777343
2404852,10,portscan,Friday_OOD,Friday_OOD,-2.378561,-0.15749054
2404859,10,portscan,Friday_OOD,Friday_OOD,-2.5056827,-0.18518944
2404976,10,portscan,Friday_OOD,Friday_OOD,-2.3705447,-0.15572448
2405015,10,portscan,Friday_OOD,Friday_OOD,-2.3923476,-0.15797955
2405121,10,portscan,Friday_OOD,Friday_OOD,-2.3864462,-0.15716606
2405186,10,portscan,Friday_OOD,Friday_OOD,-2.421423,-0.16108736
2405253,10,portscan,Friday_OOD,Friday_OOD,-2.5306942,-0.18976346
2405498,10,portscan,Friday_OOD,Friday_OOD,-2.3967347,-0.15998277
2405543,10,portscan,Friday_OOD,Friday_OOD,-2.3934968,-0.1584366
2405544,10,portscan,Friday_OOD,Friday_OOD,-2.59868,-0.18004552
2405809,9,normal,Normal,Friday_OOD,-1.7612189,0.3136393
2406003,10,portscan,Friday_OOD,Friday_OOD,-2.6375368,-0.1879069
2406059,10,portscan,Friday_OOD,Friday_OOD,-2.4012654,-0.15891777
2406184,10,portscan,Friday_OOD,Friday_OOD,-2.38565,-0.15841268
2406242,10,portscan,Friday_OOD,Friday_OOD,-2.388662,-0.15933925
2406354,10,portscan,Friday_OOD,Friday_OOD,-2.375666,-0.15739515
2406397,10,portscan,Friday_OOD,Friday_OOD,-2.4103162,-0.16222204
2406429,10,portscan,Friday_OOD,Friday_OOD,-2.3669002,-0.15508056
2406488,10,portscan,Friday_OOD,Friday_OOD,-2.4302967,-0.16511971
2406602,10,portscan,Friday_OOD,Friday_OOD,-2.3966374,-0.16054827
2406962,10,portscan,Friday_OOD,Friday_OOD,-2.4642813,-0.16666716
2406993,10,portscan,Friday_OOD,Friday_OOD,-2.4228387,-0.16293943
2407001,10,portscan,Friday_OOD,Friday_OOD,-2.3871398,-0.15787953
2407034,10,portscan,Friday_OOD,Friday_OOD,-2.3849041,-0.15870938
2407072,10,portscan,Friday_OOD,Friday_OOD,-3.1621542,-0.32359913
2407243,10,portscan,Friday_OOD,Friday_OOD,-2.4218202,-0.16692443
2407299,10,portscan,Friday_OOD,Friday_OOD,-2.3811924,-0.15653151
2407309,10,portscan,Friday_OOD,Friday_OOD,-2.3785706,-0.15749155
2407319,10,portscan,Friday_OOD,Friday_OOD,-2.4247003,-0.16285713
2407329,10,portscan,Friday_OOD,Friday_OOD,-2.3737407,-0.1560928
2407389,10,portscan,Friday_OOD,Friday_OOD,-2.6222632,-0.18473852
2407478,10,portscan,Friday_OOD,Friday_OOD,-2.368383,-0.15531671
2407525,10,portscan,Friday_OOD,Friday_OOD,-2.3910773,-0.15976655
2407539,10,portscan,Friday_OOD,Friday_OOD,-2.4537268,-0.1703586
2407607,10,portscan,Friday_OOD,Friday_OOD,-2.3912148,-0.16027483
2407608,10,portscan,Friday_OOD,Friday_OOD,-2.383844,-0.15866728
2407613,10,portscan,Friday_OOD,Friday_OOD,-2.4020553,-0.16167618
2407664,10,portscan,Friday_OOD,Friday_OOD,-2.3974802,-0.16045563
2407731,10,portscan,Friday_OOD,Friday_OOD,-2.383412,-0.1573816
2407798,10,portscan,Friday_OOD,Friday_OOD,-2.4053643,-0.1609115
2407877,10,portscan,Friday_OOD,Friday_OOD,-2.4266837,-0.16327812
2407907,10,portscan,Friday_OOD,Friday_OOD,-2.3747504,-0.15672669
2408015,10,portscan,Friday_OOD,Friday_OOD,-2.4285197,-0.16841546
2408021,10,portscan,Friday_OOD,Friday_OOD,-2.417205,-0.16609308
2408080,10,portscan,Friday_OOD,Friday_OOD,-2.3844721,-0.15881002
2408240,10,portscan,Friday_OOD,Friday_OOD,-2.3984554,-0.16065016
2408278,10,portscan,Friday_OOD,Friday_OOD,-2.4450572,-0.16464755
2408496,10,portscan,Friday_OOD,Friday_OOD,-2.4141285,-0.16165547
